timestamp,motor_0,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6,motor_7,motor_8,motor_9,motor_10,motor_11
1747657997.2165449,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657997.2696133,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657997.3208587,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657997.3729649,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657997.4331863,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657997.4878974,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657997.540602,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657997.590348,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657997.6475334,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657997.6968956,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657997.7476447,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657997.796824,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657997.8461769,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657997.8963594,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657997.9454792,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657997.9971519,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657998.0535262,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657998.115951,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657998.169401,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657998.2194233,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657998.2709885,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657998.324823,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657998.37741,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657998.4300551,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657998.479999,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657998.5303648,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657998.5806482,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657998.6351893,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657998.6857316,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657998.7398524,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657998.7953055,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657998.8516493,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657998.9034395,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657998.9564807,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657999.0156262,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657999.0734496,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657999.1304379,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657999.1816776,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657999.2330828,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657999.288155,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657999.3412452,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657999.393371,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657999.4495,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657999.5071225,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657999.5597825,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657999.611786,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657999.6662347,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657999.7237399,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657999.7817028,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657999.8313267,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657999.8893878,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747657999.9513106,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658000.0050867,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658000.0557268,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658000.1054814,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658000.154024,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658000.2032607,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658000.2542312,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658000.3133752,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658000.3636303,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658000.4146738,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658000.463575,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658000.5129035,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658000.564581,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658000.617503,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658000.6667633,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658000.719706,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658000.781728,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658000.834643,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658000.8839169,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658000.9375486,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658000.9955423,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658001.0449002,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658001.094561,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658001.1447136,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658001.1952517,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658001.2468574,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658001.299698,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658001.3500237,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658001.4013133,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658001.4628808,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658001.5166154,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658001.567571,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658001.6186042,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658001.6773317,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658001.7274065,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658001.7817352,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658001.8359833,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658001.8955207,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658001.9483075,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658001.9993217,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658002.0532496,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658002.1122391,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658002.1631093,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658002.2142704,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658002.2709427,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658002.329442,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658002.3856883,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658002.4386234,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658002.4919353,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658002.5496101,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658002.602641,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658002.655494,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658002.7117517,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658002.7719157,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658002.8244324,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658002.8758454,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658002.9270868,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
1747658002.982727,-0.10000000149011612,0.800000011920929,-1.5,0.10000000149011612,0.800000011920929,-1.5,-0.10000000149011612,1.0,-1.5,0.10000000149011612,1.0,-1.5
